Year,Team,Conf,Seed,Wins,Won_ConfT,Round_32,Sweet_16,Elite_8,Final_4,Champ_Game,Won_Natty,AdjO,AdjD,AdjEM,BARTHAG,EFG%,EFG%D,FT%,FTR,FT_Off_Impact,FT_Off_Eff,FTRD,FT_Def_Impact,FT_Def_Eff,FT_Net_Impact,FT_Net_Eff,TOV%,TOV%D,TOV%_Diff,OREB%,DREB%,2PT%,2PTR,2pt_Off_Impact,2pt_Off_Eff,2PT%D,2PTRD,2pt_Def_Impact,2pt_Def_Eff,2pt_Net_Impact,2pt_Net_Eff,3PT%,3PTR,3pt_Off_Impact,3pt_Off_Eff,3PT%D,3PTRD,3pt_Def_Impact,3pt_Def_Eff,3pt_Net_Impact,3pt_Net_Eff,AST%,Height,Experience,Talent,AdjT,W,Elite_SOS,Norm_Elite_SOS,WAB
2025,Texas A&M,SEC,4,1,0,1,0,0,0,0,0,116.281,92.2075,24.0735,0.924,0.475,0.482,0.695,0.417,15.70,15.65,0.353,13.42,13.38,2.28,2.27,0.182,0.197,0.015,0.42,0.722,0.48,0.624,16.22,16.17,0.465,0.53,13.10,13.06,3.12,3.11,0.311,0.376,6.33,6.31,0.334,0.47,8.35,8.32,-2.01,-2.01,0.477,79.763,2.764,69.423,66.2185,22,39.956,0.843,5.2
2025,Texas Tech,B12,3,3,0,1,1,1,0,0,0,125.335,97.2799,28.0555,0.955,0.555,0.48,0.764,0.297,12.66,12.76,0.335,12.96,13.06,-0.30,-0.30,0.148,0.174,0.026,0.343,0.715,0.543,0.554,16.78,16.92,0.482,0.659,17.18,17.32,-0.40,-0.40,0.379,0.446,9.43,9.51,0.317,0.341,5.85,5.89,3.58,3.61,0.585,79.854,1.972,36.947,65.4879,25,35.224,0.729,5.8
2025,Troy,SB,14,0,0,0,0,0,0,0,0,107.706,100.828,6.87801,0.661,0.501,0.472,0.726,0.378,14.59,14.51,0.293,11.15,11.09,3.44,3.42,0.199,0.198,-0.001,0.386,0.68,0.539,0.552,15.82,15.73,0.462,0.619,15.22,15.14,0.60,0.59,0.303,0.448,7.22,7.18,0.326,0.381,6.61,6.57,0.61,0.60,0.556,80.146,1.661,0.2,66.3679,21,14.121,0.219,-4.5
2025,UC San Diego,BW,12,0,0,0,0,0,0,0,0,115.29,96.5133,18.7768,0.859,0.554,0.477,0.746,0.338,14.35,14.41,0.298,10.74,10.79,3.61,3.63,0.134,0.233,0.099,0.256,0.716,0.561,0.504,16.09,16.16,0.462,0.557,12.97,13.03,3.12,3.13,0.365,0.496,10.31,10.35,0.331,0.443,7.39,7.42,2.91,2.92,0.573,78.923,2.447,14.091,65.7295,28,12.106,0.170,1.2
2025,UCLA,B10,7,1,0,1,0,0,0,0,0,116.828,95.0405,21.7873,0.92,0.53,0.505,0.703,0.329,12.64,12.84,0.346,12.41,12.61,0.23,0.23,0.159,0.228,0.069,0.328,0.708,0.531,0.64,18.57,18.86,0.512,0.552,14.17,14.40,4.39,4.46,0.352,0.36,6.92,7.03,0.332,0.448,7.46,7.58,-0.54,-0.54,0.605,81.377,1.849,70.64,64.9617,22,34.636,0.714,3.3
2025,UNC Wilmington,CAA,14,0,0,0,0,0,0,0,0,112.326,107.183,5.14288,0.639,0.522,0.509,0.753,0.378,15.63,15.78,0.303,11.70,11.81,3.93,3.97,0.16,0.174,0.014,0.354,0.719,0.538,0.638,18.85,19.03,0.504,0.574,15.63,15.77,3.23,3.26,0.330,0.362,6.56,6.62,0.344,0.426,7.92,7.99,-1.35,-1.37,0.544,80.484,2.555,0.2,65.3908,25,8.683,0.088,-3.3
2025,Utah St.,MWC,10,0,0,0,0,0,0,0,0,120.785,105.555,15.2291,0.853,0.56,0.518,0.702,0.376,14.99,14.63,0.362,13.97,13.63,1.03,1.00,0.16,0.202,0.042,0.346,0.697,0.577,0.577,18.91,18.46,0.526,0.556,15.78,15.40,3.13,3.05,0.358,0.423,8.60,8.40,0.338,0.444,8.10,7.90,0.50,0.49,0.611,80.475,2.077,17.856,67.6245,25,23.021,0.434,2.3
2025,Vanderbilt,SEC,10,0,0,0,0,0,0,0,0,118.017,101.854,16.1626,0.862,0.517,0.529,0.747,0.34,15.06,14.30,0.39,15.51,14.72,-0.45,-0.42,0.147,0.2,0.053,0.322,0.703,0.536,0.598,19.01,18.05,0.515,0.625,17.90,17.00,1.11,1.05,0.325,0.402,7.75,7.36,0.369,0.375,7.70,7.31,0.05,0.05,0.501,78.997,1.973,36.79,69.5281,20,35.986,0.747,1.5
2025,VCU,A10,11,0,0,0,0,0,0,0,0,116.251,95.5473,20.7041,0.9,0.524,0.444,0.745,0.322,13.20,13.17,0.361,13.56,13.53,-0.35,-0.35,0.168,0.206,0.038,0.367,0.7,0.542,0.526,15.69,15.65,0.436,0.647,14.82,14.78,0.87,0.87,0.335,0.474,8.74,8.72,0.306,0.353,5.67,5.66,3.07,3.06,0.565,81.568,2.233,34.315,66.1584,27,16.375,0.273,1.1
2025,Wisconsin,B10,3,1,0,1,0,0,0,0,0,123.276,96.8339,26.4425,0.942,0.536,0.479,0.828,0.338,16.29,15.87,0.281,11.64,11.34,4.65,4.53,0.141,0.145,0.004,0.28,0.734,0.547,0.519,16.52,16.10,0.468,0.609,16.51,16.08,0.01,0.01,0.349,0.481,9.77,9.52,0.33,0.391,7.47,7.28,2.30,2.24,0.549,81.776,2.223,24.761,67.7504,26,35.559,0.737,5.9
2025,Wofford,SC,15,0,0,0,0,0,0,0,0,113.682,109.523,4.15908,0.547,0.533,0.518,0.668,0.311,11.07,11.39,0.362,14.12,14.54,-3.05,-3.14,0.169,0.149,-0.02,0.355,0.738,0.546,0.523,15.21,15.66,0.518,0.542,15.32,15.77,-0.10,-0.11,0.345,0.477,8.77,9.03,0.345,0.458,8.62,8.87,0.15,0.15,0.55,79.167,2.088,0.2,64.1094,17,12.682,0.184,-9.7
2025,Xavier,BE,11,0,0,0,0,0,0,0,0,115.459,98.2866,17.1723,0.88,0.539,0.506,0.794,0.372,17.16,16.38,0.281,11.45,10.93,5.71,5.45,0.16,0.176,0.016,0.252,0.748,0.513,0.626,18.65,17.80,0.505,0.628,18.07,17.25,0.58,0.56,0.388,0.374,8.43,8.05,0.339,0.372,7.18,6.86,1.24,1.19,0.639,80.414,2.524,42.959,69.1435,21,28.812,0.574,0.35
2025,Yale,Ivy,13,0,0,0,0,0,0,0,0,114.444,103.508,10.9363,0.746,0.548,0.488,0.736,0.32,13.59,13.31,0.287,11.60,11.36,1.98,1.94,0.144,0.161,0.017,0.332,0.742,0.534,0.68,20.95,20.51,0.473,0.52,13.91,13.62,7.04,6.90,0.385,0.32,7.11,6.96,0.337,0.48,9.15,8.96,-2.04,-2.00,0.534,79.601,1.876,9.807,67.4019,21,11.606,0.158,-2.7
2024,Akron,MAC,14,0,0,0,0,0,0,0,0,107.009,102.072,4.93709,0.596,0.52,0.486,0.724,0.336,13.27,13.29,0.29,11.39,11.41,1.88,1.88,0.172,0.166,-0.006,0.295,0.744,0.548,0.585,17.49,17.52,0.507,0.632,17.61,17.64,-0.12,-0.12,0.320,0.415,7.25,7.26,0.3,0.368,6.07,6.08,1.18,1.18,0.482,79.973,2.584,10.97,65.8933,22,11.931,0.166,-4.5
2024,Alabama,SEC,4,4,0,1,1,1,1,0,0,125.601,103.118,22.4828,0.913,0.563,0.499,0.784,0.352,16.84,15.30,0.396,17.36,15.77,-0.52,-0.47,0.16,0.156,-0.004,0.349,0.701,0.576,0.532,18.70,16.99,0.511,0.633,19.83,18.02,-1.13,-1.03,0.365,0.468,10.42,9.47,0.319,0.367,7.18,6.52,3.25,2.95,0.515,82.48,2.094,27.836,72.6461,21,36.254,0.753,3.4
2024,Arizona,P12,2,2,0,1,1,0,0,0,0,121.125,94.5013,26.6237,0.953,0.55,0.487,0.719,0.367,15.90,14.61,0.257,10.81,9.93,5.09,4.68,0.161,0.181,0.02,0.363,0.769,0.546,0.674,22.18,20.38,0.478,0.618,17.38,15.97,4.80,4.41,0.371,0.326,7.29,6.70,0.334,0.382,7.51,6.90,-0.22,-0.20,0.591,81.464,1.963,76.342,71.8379,25,29.931,0.601,4.9
2024,Auburn,SEC,4,0,1,0,0,0,0,0,0,120.579,91.6765,28.9026,0.957,0.541,0.434,0.752,0.382,17.06,16.13,0.41,16.74,15.83,0.33,0.31,0.149,0.182,0.033,0.329,0.697,0.549,0.625,20.38,19.27,0.428,0.667,16.30,15.41,4.08,3.86,0.352,0.375,7.84,7.41,0.298,0.333,5.66,5.36,2.17,2.06,0.62,80.951,2.195,43.053,69.7887,27,28.032,0.555,5.5
2024,Baylor,B12,3,1,0,1,0,0,0,0,0,122.49,100.185,22.305,0.91,0.556,0.513,0.74,0.405,16.18,16.28,0.309,12.02,12.09,4.17,4.19,0.177,0.171,-0.006,0.351,0.729,0.534,0.617,17.79,17.90,0.519,0.645,18.21,18.32,-0.42,-0.42,0.394,0.383,8.15,8.20,0.335,0.355,6.47,6.51,1.68,1.69,0.539,81.747,1.617,58.436,65.6032,22,37.902,0.793,5.1
2024,Boise St.,MWC,10,0,0,0,0,0,0,0,0,113.974,97.5892,16.3847,0.854,0.516,0.498,0.74,0.361,14.90,14.72,0.331,13.15,13.00,1.75,1.73,0.165,0.168,0.003,0.325,0.769,0.512,0.602,17.19,16.99,0.521,0.631,18.27,18.05,-1.08,-1.07,0.348,0.398,7.73,7.63,0.306,0.369,6.28,6.20,1.45,1.43,0.469,80.161,2.047,18.982,66.807,20,27.69,0.547,0.9
2024,BYU,B12,6,0,0,0,0,0,0,0,0,120.486,99.4765,21.0091,0.907,0.551,0.48,0.738,0.253,10.93,10.45,0.321,13.31,12.72,-2.38,-2.27,0.152,0.16,0.008,0.328,0.753,0.58,0.493,16.75,16.00,0.482,0.659,18.43,17.61,-1.68,-1.61,0.348,0.507,10.33,9.87,0.318,0.341,6.29,6.01,4.04,3.86,0.632,81.22,2.232,19.483,69.0581,23,30.879,0.624,2.9
2024,Clemson,ACC,6,3,0,1,1,1,0,0,0,117.426,100.489,16.9371,0.865,0.539,0.487,0.79,0.306,13.60,13.58,0.312,12.74,12.72,0.86,0.86,0.149,0.136,-0.013,0.277,0.748,0.544,0.598,18.30,18.27,0.471,0.594,15.98,15.95,2.32,2.32,0.354,0.402,8.01,7.99,0.34,0.406,7.88,7.87,0.12,0.12,0.534,81.541,2.275,64.382,66.1056,21,28.597,0.569,0.9
2024,Colgate,Pat,14,0,0,0,0,0,0,0,0,104.65,102.5,2.15009,0.513,0.534,0.472,0.68,0.276,10.40,10.37,0.245,9.73,9.70,0.67,0.67,0.163,0.161,-0.002,0.25,0.755,0.533,0.617,18.23,18.17,0.487,0.604,16.34,16.29,1.89,1.88,0.357,0.383,7.58,7.55,0.299,0.396,6.58,6.56,1.00,1.00,0.566,81.273,1.902,0.2,66.2225,24,11.19,0.148,-4.1
2024,College of Charleston,CAA,13,0,0,0,0,0,0,0,0,113.736,106.128,7.60727,0.702,0.524,0.506,0.722,0.269,11.61,10.99,0.283,11.80,11.16,-0.19,-0.18,0.143,0.164,0.021,0.335,0.734,0.526,0.529,16.64,15.74,0.505,0.631,18.59,17.58,-1.95,-1.84,0.348,0.471,9.80,9.27,0.338,0.369,7.28,6.88,2.53,2.39,0.536,81.18,1.788,5.524,69.7757,26,11.135,0.147,-1.6
2024,Colorado,P12,10,1,0,1,0,0,0,0,0,117.579,99.1127,18.4666,0.886,0.553,0.493,0.778,0.353,15.18,14.85,0.281,11.50,11.24,3.68,3.60,0.181,0.152,-0.029,0.324,0.76,0.536,0.696,20.63,20.17,0.501,0.647,18.56,18.14,2.07,2.02,0.394,0.304,6.62,6.47,0.319,0.353,6.45,6.30,0.18,0.17,0.561,81.561,2.2,38.964,67.5085,24,26.08,0.508,1.7
2024,Colorado St.,MWC,10,0,0,0,0,0,0,0,0,115.382,98.779,16.6027,0.846,0.546,0.493,0.754,0.326,13.78,13.82,0.318,12.43,12.47,1.35,1.35,0.148,0.169,0.021,0.243,0.725,0.576,0.617,19.93,19.98,0.485,0.66,17.50,17.56,2.42,2.43,0.332,0.383,7.13,7.15,0.34,0.34,6.32,6.34,0.81,0.81,0.657,79.048,2.578,21.58,65.8043,22,27.18,0.534,1.5
2024,Connecticut,BE,1,6,1,1,1,1,1,1,1,126.608,94.3949,32.213,0.971,0.571,0.451,0.742,0.333,13.55,13.88,0.325,12.55,12.85,1.00,1.03,0.149,0.162,0.013,0.365,0.732,0.585,0.591,18.96,19.42,0.437,0.668,15.77,16.15,3.20,3.27,0.367,0.409,8.23,8.43,0.319,0.332,5.72,5.86,2.51,2.57,0.637,81.572,1.709,58.255,64.4543,31,33.643,0.690,11.3
2024,Creighton,BE,3,2,0,1,1,0,0,0,0,120.091,96.6912,23.3993,0.929,0.575,0.464,0.781,0.245,10.86,10.70,0.162,6.89,6.79,3.97,3.91,0.153,0.112,-0.041,0.259,0.754,0.606,0.511,17.58,17.31,0.457,0.728,19.80,19.50,-2.22,-2.19,0.361,0.489,10.02,9.87,0.322,0.272,5.21,5.13,4.81,4.74,0.586,82.574,2.322,52.884,67.0297,23,33.229,0.680,4.4
2024,Dayton,A10,7,1,0,1,0,0,0,0,0,118.601,101.304,17.2975,0.855,0.566,0.479,0.734,0.372,14.75,15.17,0.218,8.43,8.67,6.32,6.50,0.158,0.157,-0.001,0.269,0.71,0.537,0.555,16.11,16.56,0.482,0.596,15.54,15.98,0.56,0.58,0.402,0.445,9.67,9.94,0.317,0.404,6.93,7.13,2.74,2.82,0.583,80.705,2.205,32.899,64.1776,24,23.183,0.438,2.6
2024,Drake,MVC,10,0,0,0,0,0,0,0,0,115.619,100.904,14.7142,0.828,0.549,0.51,0.763,0.326,14.53,14.13,0.31,12.42,12.08,2.11,2.05,0.139,0.174,0.035,0.242,0.779,0.551,0.604,19.44,18.91,0.519,0.607,17.65,17.17,1.79,1.74,0.365,0.396,8.44,8.21,0.33,0.393,7.27,7.07,1.18,1.14,0.559,80.074,1.786,15.682,67.8384,27,16.549,0.278,1.7
2024,Duke,ACC,4,3,0,1,1,1,0,0,0,121.827,96.9502,24.8767,0.927,0.552,0.49,0.722,0.338,13.95,13.80,0.276,10.93,10.82,3.01,2.98,0.143,0.169,0.026,0.318,0.741,0.544,0.626,19.46,19.26,0.491,0.645,17.55,17.37,1.91,1.89,0.377,0.374,8.06,7.98,0.326,0.355,6.41,6.35,1.64,1.63,0.538,82.287,1.152,91.61,66.6784,24,26.968,0.529,3.3
2024,Duquesne,A10,11,1,0,1,0,0,0,0,0,106.921,97.5497,9.37104,0.761,0.501,0.48,0.714,0.331,12.93,12.87,0.353,13.48,13.41,-0.54,-0.54,0.175,0.195,0.02,0.299,0.7,0.496,0.603,16.37,16.29,0.484,0.627,16.20,16.12,0.16,0.16,0.339,0.397,7.36,7.33,0.317,0.373,6.31,6.28,1.05,1.05,0.538,80.119,1.999,0.2,66.3236,23,19.651,0.353,-1.8
2024,Florida,SEC,7,0,0,0,0,0,0,0,0,119.317,101.129,18.1884,0.895,0.515,0.488,0.712,0.386,16.59,15.27,0.342,14.99,13.80,1.60,1.47,0.158,0.145,-0.013,0.375,0.711,0.517,0.655,20.44,18.82,0.49,0.673,20.21,18.61,0.23,0.21,0.342,0.345,7.12,6.56,0.322,0.327,6.45,5.94,0.67,0.62,0.502,82.595,1.707,30.164,71.6913,24,31.29,0.634,3
2024,Florida Atlantic,Amer,8,0,0,0,0,0,0,0,0,118.961,102.725,16.2359,0.816,0.55,0.497,0.72,0.348,14.36,13.92,0.275,11.17,10.84,3.18,3.09,0.158,0.165,0.007,0.338,0.708,0.56,0.612,19.64,19.05,0.493,0.637,17.85,17.31,1.79,1.74,0.356,0.388,7.91,7.68,0.336,0.363,6.93,6.72,0.98,0.95,0.51,79.864,2.764,21.565,68.0531,25,20.437,0.372,1.2
2024,Gonzaga,WCC,5,2,0,1,1,0,0,0,0,120.997,99.4329,21.5641,0.915,0.567,0.473,0.726,0.315,13.59,12.98,0.258,10.64,10.17,2.95,2.81,0.14,0.165,0.025,0.333,0.728,0.583,0.686,23.76,22.70,0.451,0.631,16.42,15.68,7.35,7.02,0.355,0.314,6.62,6.33,0.34,0.369,7.24,6.91,-0.61,-0.59,0.521,81.225,1.84,72.006,69.0926,24,23.847,0.454,2.5
2024,Grambling St.,SWAC,16,0,0,0,0,0,0,0,0,99.2736,107.084,-7.80999,0.281,0.482,0.491,0.706,0.396,14.41,14.67,0.339,12.73,12.96,1.68,1.71,0.205,0.19,-0.015,0.281,0.673,0.47,0.702,17.00,17.31,0.484,0.666,16.93,17.23,0.08,0.08,0.341,0.298,5.24,5.33,0.337,0.334,5.91,6.02,-0.67,-0.69,0.406,80.211,2.34,12.502,64.8232,17,15.298,0.248,-8
2024,Grand Canyon,WAC,12,1,0,1,0,0,0,0,0,113.478,99.5638,13.9138,0.773,0.52,0.459,0.753,0.453,19.10,18.51,0.348,13.57,13.15,5.52,5.35,0.178,0.199,0.021,0.346,0.704,0.523,0.639,18.71,18.13,0.444,0.664,16.08,15.59,2.63,2.55,0.344,0.361,6.95,6.74,0.326,0.336,5.98,5.79,0.98,0.95,0.452,80.422,2.618,14.992,68.1093,28,11.307,0.151,1.3
2024,Houston,B12,1,2,0,1,1,0,0,0,0,118.868,87.1492,31.7188,0.979,0.497,0.44,0.694,0.299,11.33,11.82,0.39,13.28,13.86,-1.95,-2.04,0.137,0.247,0.11,0.369,0.698,0.484,0.634,16.75,17.48,0.434,0.591,12.22,12.75,4.53,4.73,0.347,0.366,6.93,7.23,0.3,0.409,5.85,6.10,1.09,1.14,0.491,78.793,2.28,63.543,63.2681,30,34.485,0.711,10.6
2024,Howard,MEAC,16,0,0,0,0,0,0,0,0,105.489,113.752,-8.26281,0.291,0.52,0.509,0.75,0.422,16.80,16.42,0.391,15.73,15.37,1.07,1.05,0.214,0.167,-0.047,0.334,0.693,0.492,0.611,15.96,15.59,0.508,0.668,19.09,18.66,-3.13,-3.06,0.375,0.389,7.74,7.57,0.34,0.332,6.35,6.21,1.39,1.36,0.553,79.358,2.194,31.316,67.5375,16,8.38,0.081,-12.1
2024,Illinois,B10,3,3,1,1,1,1,0,0,0,125.551,101.564,23.9871,0.922,0.538,0.48,0.745,0.378,16.71,15.78,0.271,11.88,11.22,4.83,4.56,0.151,0.123,-0.028,0.362,0.739,0.547,0.617,20.03,18.91,0.466,0.721,20.59,19.45,-0.57,-0.54,0.349,0.383,7.93,7.49,0.343,0.279,5.87,5.54,2.07,1.95,0.444,80.635,2.444,56.834,69.8886,26,32.635,0.666,6
2024,Iowa St.,B12,2,2,1,1,1,0,0,0,0,113.864,87.1458,26.7178,0.958,0.519,0.471,0.697,0.361,14.28,14.00,0.352,12.59,12.34,1.69,1.66,0.157,0.257,0.1,0.316,0.706,0.517,0.68,19.96,19.56,0.469,0.55,12.91,12.65,7.05,6.91,0.349,0.32,6.34,6.21,0.315,0.45,7.09,6.95,-0.75,-0.74,0.58,80.572,1.824,44.201,67.3399,27,33.017,0.675,6.9
2024,James Madison,SB,12,1,0,1,0,0,0,0,0,113.858,100.958,12.9001,0.778,0.544,0.467,0.705,0.342,14.29,13.57,0.351,13.98,13.28,0.31,0.29,0.147,0.198,0.051,0.32,0.724,0.542,0.619,19.88,18.89,0.488,0.649,17.65,16.76,2.24,2.12,0.365,0.381,8.24,7.83,0.286,0.351,5.59,5.31,2.65,2.52,0.543,79.864,2.428,3.831,69.4753,30,9.457,0.107,1.5
2024,Kansas,B12,4,1,0,1,0,0,0,0,0,113.382,94.1566,19.2256,0.911,0.534,0.476,0.729,0.328,13.78,13.19,0.285,11.69,11.19,2.09,2.00,0.164,0.168,0.004,0.253,0.736,0.548,0.703,22.20,21.26,0.453,0.589,15.30,14.65,6.90,6.60,0.333,0.297,5.70,5.46,0.338,0.411,7.97,7.63,-2.27,-2.17,0.665,82.569,2.102,64.218,68.9392,21,37.263,0.778,4.3
2024,Kentucky,SEC,3,0,0,0,0,0,0,0,0,122.742,102.724,20.018,0.893,0.574,0.495,0.773,0.304,14.65,13.31,0.334,14.57,13.24,0.07,0.07,0.142,0.16,0.018,0.289,0.698,0.547,0.627,21.37,19.42,0.498,0.601,18.26,16.59,3.11,2.83,0.412,0.373,9.58,8.70,0.326,0.399,7.94,7.21,1.64,1.49,0.546,82.02,0.982,73.978,72.636,23,29.177,0.583,2.9
2024,Long Beach St.,BW,15,0,0,0,0,0,0,0,0,107.857,107.862,-0.00456917,0.431,0.489,0.512,0.71,0.381,15.96,14.80,0.326,13.52,12.54,2.44,2.26,0.171,0.185,0.014,0.333,0.704,0.497,0.717,21.02,19.50,0.5,0.564,16.36,15.17,4.67,4.33,0.313,0.283,5.23,4.85,0.351,0.436,8.88,8.23,-3.65,-3.39,0.551,80.347,2.22,11.174,71.1635,19,12.603,0.182,-8
2024,Longwood,BSth,16,0,0,0,0,0,0,0,0,105.712,104.753,0.95941,0.476,0.494,0.513,0.688,0.395,14.88,14.71,0.361,13.85,13.70,1.02,1.01,0.18,0.196,0.016,0.367,0.745,0.486,0.717,19.08,18.86,0.509,0.605,16.53,16.34,2.55,2.52,0.342,0.283,5.30,5.24,0.346,0.395,7.34,7.25,-2.04,-2.01,0.48,79.691,2.323,17.521,66.7619,18,9.715,0.113,-8.6
2024,Marquette,BE,2,2,0,1,1,0,0,0,0,118.294,95.5576,22.7369,0.933,0.551,0.497,0.715,0.256,10.82,10.35,0.282,10.97,10.50,-0.15,-0.15,0.143,0.211,0.068,0.26,0.692,0.56,0.595,19.70,18.85,0.492,0.569,15.24,14.58,4.46,4.27,0.358,0.405,8.57,8.20,0.336,0.431,7.88,7.54,0.69,0.66,0.543,81.653,1.872,57.136,68.9774,25,37.073,0.773,6.5
2024,McNeese St.,Slnd,12,0,0,0,0,0,0,0,0,114.033,101.171,12.8626,0.752,0.549,0.478,0.695,0.406,15.88,15.98,0.339,12.24,12.32,3.64,3.66,0.142,0.23,0.088,0.321,0.696,0.528,0.664,19.73,19.85,0.463,0.519,12.13,12.21,7.59,7.64,0.394,0.336,7.45,7.50,0.33,0.481,8.02,8.07,-0.57,-0.57,0.518,79.315,2.328,18.38,65.5793,26,8.837,0.092,0.7
2024,Michigan St.,B10,9,1,0,1,0,0,0,0,0,113.76,93.7263,20.0339,0.898,0.515,0.48,0.706,0.299,11.74,11.88,0.326,12.35,12.51,-0.62,-0.62,0.147,0.187,0.04,0.299,0.713,0.505,0.698,19.60,19.84,0.471,0.587,14.65,14.84,4.95,5.01,0.359,0.302,6.03,6.10,0.328,0.413,7.18,7.27,-1.15,-1.17,0.6,80.882,2.07,67.335,65.1889,19,34.196,0.704,0.21
2024,Mississippi St.,SEC,8,0,0,0,0,0,0,0,0,113.678,95.6951,17.9825,0.877,0.517,0.477,0.672,0.379,13.88,13.67,0.324,12.71,12.51,1.18,1.16,0.187,0.182,-0.005,0.354,0.724,0.534,0.618,17.99,17.71,0.502,0.589,16.22,15.96,1.77,1.74,0.325,0.382,6.77,6.66,0.294,0.411,6.63,6.52,0.14,0.14,0.528,80.786,2.241,43.205,67.0503,21,32.154,0.654,0.8
2024,Montana St.,BSky,16,0,0,0,0,0,0,0,0,103.305,107.206,-3.90152,0.419,0.539,0.523,0.734,0.307,12.90,12.37,0.37,14.81,14.21,-1.92,-1.84,0.168,0.186,0.018,0.207,0.714,0.534,0.586,17.91,17.18,0.541,0.646,19.57,18.78,-1.66,-1.59,0.364,0.414,8.63,8.28,0.326,0.354,6.46,6.20,2.16,2.08,0.478,79.76,2.373,0.2,68.7956,15,9.572,0.109,-12.6
2024,Morehead St.,OVC,14,0,0,0,0,0,0,0,0,108.989,103.52,5.46884,0.589,0.544,0.457,0.715,0.313,11.72,12.04,0.327,12.69,13.04,-0.97,-1.00,0.185,0.155,-0.03,0.32,0.736,0.556,0.549,15.98,16.42,0.454,0.688,16.95,17.42,-0.97,-1.00,0.353,0.451,8.33,8.56,0.311,0.312,5.27,5.41,3.07,3.15,0.524,80.434,2.372,16.078,64.2353,22,11.774,0.162,-3.4
2024,Nebraska,B10,8,0,0,0,0,0,0,0,0,115.866,97.6744,18.1912,0.9,0.532,0.463,0.754,0.324,14.10,13.56,0.277,11.36,10.93,2.74,2.63,0.159,0.164,0.005,0.278,0.7,0.528,0.555,16.91,16.27,0.452,0.583,15.11,14.54,1.79,1.73,0.358,0.445,9.19,8.84,0.319,0.417,7.63,7.34,1.56,1.50,0.571,80.383,2.43,27.887,68.6104,23,29.05,0.579,2.4
2024,Nevada,MWC,10,0,0,0,0,0,0,0,0,115.55,98.7358,16.814,0.863,0.533,0.482,0.723,0.462,18.92,18.74,0.343,13.52,13.39,5.41,5.35,0.15,0.173,0.023,0.275,0.728,0.526,0.664,19.79,19.59,0.491,0.59,15.97,15.81,3.82,3.78,0.365,0.336,6.95,6.88,0.313,0.41,7.07,7.00,-0.13,-0.12,0.581,80.208,2.436,28.02,66.6449,25,22.983,0.433,2.7
2024,New Mexico,MWC,11,0,0,0,0,0,0,0,0,115.411,96.4738,18.9368,0.893,0.51,0.48,0.718,0.331,14.87,13.51,0.335,14.01,12.73,0.86,0.78,0.139,0.195,0.056,0.334,0.73,0.514,0.702,22.58,20.50,0.492,0.634,18.25,16.57,4.33,3.93,0.334,0.298,6.23,5.66,0.306,0.366,6.55,5.95,-0.32,-0.29,0.493,80.945,1.908,55.824,72.6803,25,23.773,0.452,1.7
2024,North Carolina,ACC,1,2,0,1,1,0,0,0,0,117.796,93.151,24.6454,0.931,0.513,0.464,0.754,0.368,16.73,15.68,0.283,12.13,11.36,4.60,4.31,0.144,0.149,0.005,0.328,0.765,0.503,0.641,19.44,18.22,0.46,0.639,17.62,16.51,1.82,1.71,0.354,0.359,7.66,7.18,0.314,0.361,6.80,6.37,0.87,0.81,0.515,81.126,2.174,88.407,70.4477,27,30.665,0.618,6.6
2024,North Carolina St.,ACC,11,4,1,1,1,1,1,0,0,114.385,101.329,13.056,0.798,0.507,0.505,0.734,0.325,14.01,13.59,0.319,12.74,12.36,1.27,1.23,0.137,0.179,0.042,0.286,0.707,0.501,0.665,19.57,18.98,0.495,0.647,17.90,17.35,1.67,1.62,0.346,0.335,6.81,6.60,0.349,0.353,6.88,6.68,-0.08,-0.07,0.461,80.48,2.403,48.869,68.0599,22,28.902,0.576,-0.6
2024,Northwestern,B10,9,1,0,1,0,0,0,0,0,116.657,100.752,15.9057,0.872,0.532,0.516,0.748,0.299,12.36,12.80,0.394,14.58,15.10,-2.22,-2.30,0.133,0.188,0.055,0.257,0.718,0.497,0.632,17.35,17.97,0.503,0.631,16.42,17.01,0.93,0.96,0.394,0.368,8.01,8.30,0.359,0.369,6.85,7.10,1.16,1.20,0.596,80.627,2.306,35.529,63.7214,21,30.87,0.623,1.5
2024,Oakland,Horz,14,1,0,1,0,0,0,0,0,108.593,105.776,2.81743,0.585,0.521,0.506,0.758,0.309,13.08,12.95,0.268,10.69,10.59,2.39,2.37,0.162,0.163,0.001,0.306,0.714,0.518,0.592,17.13,16.96,0.505,0.593,16.71,16.54,0.42,0.42,0.351,0.408,8.00,7.92,0.339,0.407,7.70,7.62,0.30,0.30,0.533,78.86,2.571,7.281,66.6629,23,15.066,0.242,-4.2
2024,Oregon,P12,11,1,1,1,0,0,0,0,0,114.036,100.607,13.4292,0.815,0.518,0.515,0.715,0.323,13.21,12.99,0.328,12.93,12.71,0.28,0.28,0.148,0.179,0.031,0.287,0.729,0.527,0.633,19.09,18.76,0.516,0.638,18.15,17.84,0.94,0.92,0.336,0.367,7.06,6.93,0.343,0.362,6.85,6.73,0.21,0.21,0.507,80.1,1.969,47.815,67.1541,23,28.128,0.557,1.4
