Year,Team,Conf,Seed,Wins,Won_ConfT,Round_32,Sweet_16,Elite_8,Final_4,Champ_Game,Won_Natty,AdjO,AdjD,AdjEM,BARTHAG,EFG%,EFG%D,FT%,FTR,FTRD,TOV%,TOV%D,TOV%_Diff,OREB%,DREB%,2PT%,2PTR,2PT%D,2PTRD,3PT%,3PTR,3PT%D,3PTRD,AST%,Height,Experience,Talent,AdjT,W,Elite_SOS,WAB
2021,North Texas,CUSA,13,1,0,1,0,0,0,0,0,105.362,93.6646,11.6975,0.758,0.54,0.457,0.735,0.272,0.317,0.204,0.214,0.01,0.279,0.731,0.529,0.628,0.448,0.658,0.373,0.372,0.316,0.342,0.518,79.684,2.415,2.103,63.0896,16,19.471,-2.4
2021,Ohio,MAC,13,1,0,1,0,0,0,0,0,113.002,101.888,11.1142,0.763,0.558,0.511,0.706,0.296,0.302,0.17,0.2,0.03,0.287,0.726,0.564,0.613,0.516,0.6,0.366,0.387,0.337,0.4,0.597,79.748,1.43,6.606,69.3203,15,16.438,-2
2021,Ohio St.,B10,2,0,0,0,0,0,0,0,0,122.274,96.8491,25.4253,0.929,0.531,0.489,0.763,0.376,0.338,0.153,0.15,-0.003,0.291,0.726,0.521,0.606,0.474,0.62,0.365,0.394,0.341,0.38,0.495,79.536,1.963,71.659,67.0815,21,39.398,6
2021,Oklahoma,B12,8,1,0,1,0,0,0,0,0,111.427,94.7836,16.6439,0.864,0.508,0.489,0.744,0.291,0.228,0.158,0.187,0.029,0.273,0.725,0.508,0.61,0.463,0.619,0.338,0.39,0.354,0.381,0.5,79.831,2.102,32.322,67.689,15,32.105,0.3
2021,Oklahoma St.,B12,4,1,0,1,0,0,0,0,0,110.059,91.2923,18.7671,0.873,0.521,0.472,0.713,0.364,0.305,0.214,0.193,-0.021,0.319,0.698,0.528,0.681,0.469,0.626,0.338,0.319,0.317,0.374,0.477,80.273,1.061,61.902,71.9524,20,36.37,4.8
2021,Oral Roberts,Sum,15,2,0,1,1,0,0,0,0,108.656,107.44,1.21622,0.522,0.536,0.504,0.826,0.278,0.331,0.157,0.182,0.025,0.232,0.67,0.497,0.541,0.49,0.68,0.388,0.459,0.356,0.32,0.426,79.548,1.496,1.124,71.7646,13,16.652,-4.9
2021,Oregon,P12,7,2,0,1,1,0,0,0,0,114.453,96.7728,17.6799,0.877,0.544,0.501,0.704,0.268,0.271,0.168,0.203,0.035,0.283,0.728,0.529,0.62,0.499,0.608,0.379,0.38,0.336,0.392,0.484,78.776,2.265,49.314,67.2355,20,31.097,4.8
2021,Oregon St.,P12,12,3,1,1,1,1,0,0,0,109.326,99.1533,10.1728,0.766,0.487,0.504,0.76,0.34,0.382,0.172,0.185,0.013,0.298,0.706,0.469,0.645,0.525,0.623,0.346,0.355,0.314,0.377,0.594,81.224,2.035,34.182,65.3971,16,34.218,0.4
2021,Purdue,B10,4,0,0,0,0,0,0,0,0,113.612,91.3407,22.2716,0.89,0.514,0.486,0.711,0.322,0.303,0.187,0.169,-0.018,0.322,0.759,0.521,0.625,0.497,0.543,0.335,0.375,0.315,0.457,0.56,81.744,1.041,60.403,66.4842,18,36.431,3.7
2021,Rutgers,B10,10,1,0,1,0,0,0,0,0,108.651,90.5084,18.1428,0.846,0.502,0.477,0.632,0.277,0.332,0.164,0.189,0.025,0.274,0.707,0.519,0.673,0.474,0.644,0.311,0.327,0.321,0.356,0.516,80.503,1.953,55.802,67.7741,15,38.152,1.7
2021,San Diego St.,MWC,6,0,0,0,0,0,0,0,0,110.835,89.5391,21.296,0.926,0.527,0.467,0.719,0.343,0.327,0.169,0.225,0.056,0.299,0.756,0.505,0.605,0.446,0.545,0.375,0.395,0.328,0.455,0.537,79.793,2.399,26.167,66.0736,22,18.796,3.1
2021,St. Bonaventure,A10,9,0,0,0,0,0,0,0,0,111.309,90.4885,20.8204,0.889,0.505,0.455,0.734,0.278,0.283,0.169,0.195,0.026,0.336,0.716,0.493,0.681,0.451,0.568,0.354,0.319,0.306,0.432,0.568,79.475,1.928,0.359,65.1595,16,21.02,1.9
2021,Syracuse,ACC,11,2,0,1,1,0,0,0,0,113.82,97.5937,16.2268,0.837,0.507,0.485,0.784,0.284,0.251,0.16,0.208,0.048,0.303,0.662,0.508,0.608,0.492,0.561,0.338,0.392,0.317,0.439,0.565,80.591,1.527,64.21,69.2068,16,28.455,0.5
2021,Tennessee,SEC,5,0,0,0,0,0,0,0,0,108.804,87.7414,21.0624,0.916,0.501,0.459,0.746,0.351,0.311,0.182,0.229,0.047,0.314,0.714,0.498,0.657,0.448,0.619,0.338,0.343,0.318,0.381,0.592,79.179,1.471,75.912,67.3118,18,29.656,2.3
2021,Texas,B12,3,0,1,0,0,0,0,0,0,113.848,93.2661,20.5822,0.912,0.529,0.467,0.708,0.34,0.367,0.202,0.178,-0.024,0.313,0.731,0.524,0.581,0.458,0.666,0.357,0.419,0.323,0.334,0.497,81.487,2.109,88.6,69.2079,19,32.75,4.2
2021,Texas Southern,SWAC,16,0,0,0,0,0,0,0,0,98.9834,105.038,-6.05453,0.353,0.483,0.465,0.708,0.389,0.338,0.215,0.194,-0.021,0.329,0.736,0.51,0.722,0.452,0.621,0.277,0.278,0.324,0.379,0.442,80.188,2.509,13.802,71.9846,15,12.242,-4.4
2021,Texas Tech,B12,6,1,0,1,0,0,0,0,0,112.362,91.4155,20.9465,0.909,0.497,0.478,0.711,0.393,0.365,0.163,0.238,0.075,0.338,0.7,0.487,0.686,0.448,0.614,0.346,0.314,0.35,0.386,0.509,78.709,1.42,53.387,65.3672,17,32.227,0.9
2021,UC Santa Barbara,BW,12,0,0,0,0,0,0,0,0,109.242,97.0104,12.2317,0.793,0.53,0.477,0.763,0.355,0.28,0.165,0.208,0.043,0.282,0.755,0.534,0.662,0.466,0.691,0.348,0.338,0.334,0.309,0.581,80.946,2.321,53.867,66.1183,20,11.813,0.1
2021,UCLA,P12,11,4,0,1,1,1,1,0,0,113.403,97.4859,15.9175,0.878,0.52,0.507,0.721,0.326,0.28,0.167,0.176,0.009,0.308,0.758,0.506,0.683,0.494,0.61,0.367,0.317,0.351,0.39,0.516,79.632,1.376,82.595,64.6928,17,34.379,2.6
2021,UNC Greensboro,SC,13,0,0,0,0,0,0,0,0,104.118,95.9651,8.15332,0.619,0.482,0.481,0.683,0.238,0.364,0.156,0.21,0.054,0.324,0.741,0.503,0.611,0.483,0.579,0.300,0.389,0.319,0.421,0.441,81.265,1.735,14.285,68.4895,21,10.509,-3.4
2021,USC,P12,6,3,0,1,1,1,0,0,0,112.883,90.6583,22.2245,0.932,0.521,0.454,0.647,0.375,0.248,0.181,0.174,-0.007,0.357,0.727,0.521,0.688,0.422,0.647,0.348,0.312,0.342,0.353,0.503,82.589,1.679,47.985,67.2898,22,32.675,5.5
2021,Utah St.,MWC,11,0,0,0,0,0,0,0,0,105.729,89.2192,16.51,0.862,0.498,0.456,0.718,0.294,0.261,0.197,0.197,0,0.353,0.787,0.496,0.675,0.429,0.598,0.336,0.325,0.33,0.402,0.606,81.316,1.486,17.726,68.8615,19,17.758,-1.1
2021,VCU,A10,10,0,0,0,0,0,0,0,0,105.49,89.5783,15.9115,0.85,0.509,0.458,0.761,0.34,0.354,0.207,0.236,0.029,0.285,0.686,0.517,0.651,0.459,0.649,0.329,0.349,0.305,0.351,0.527,80.061,1.229,38.761,69.8256,19,22.145,1
2021,Villanova,BE,5,2,0,1,1,0,0,0,0,118.602,95.984,22.6184,0.907,0.528,0.518,0.765,0.3,0.258,0.135,0.19,0.055,0.279,0.752,0.528,0.554,0.51,0.594,0.352,0.446,0.354,0.406,0.578,80.415,1.829,73.753,65.0666,16,30.52,3.1
2021,Virginia,ACC,4,0,0,0,0,0,0,0,0,115.637,92.9824,22.6542,0.91,0.561,0.479,0.817,0.22,0.246,0.154,0.152,-0.002,0.231,0.774,0.553,0.577,0.461,0.628,0.381,0.423,0.34,0.372,0.551,82.282,1.879,55.537,60.0732,18,30.502,3.5
2021,Virginia Tech,ACC,10,0,0,0,0,0,0,0,0,110.048,94.8276,15.2207,0.833,0.525,0.484,0.697,0.332,0.309,0.173,0.176,0.003,0.284,0.757,0.517,0.59,0.476,0.607,0.357,0.41,0.33,0.393,0.566,79.897,1.562,28.989,66.1503,15,23.498,0.9
2021,West Virginia,B12,3,1,0,1,0,0,0,0,0,116.128,95.8073,20.3206,0.902,0.487,0.502,0.717,0.394,0.285,0.17,0.207,0.037,0.356,0.687,0.464,0.669,0.513,0.627,0.357,0.331,0.323,0.373,0.523,80.142,1.787,44.317,69.6016,18,34.198,3
2021,Wichita St.,Amer,11,0,0,0,0,0,0,0,0,109.988,98.4414,11.5469,0.78,0.476,0.471,0.699,0.382,0.297,0.159,0.181,0.022,0.298,0.666,0.447,0.589,0.476,0.618,0.345,0.411,0.308,0.382,0.537,79.135,1.861,37.445,67.5992,14,24.799,1.3
2021,Winthrop,BSth,12,0,0,0,0,0,0,0,0,105.093,96.1535,8.93908,0.73,0.53,0.49,0.686,0.357,0.338,0.195,0.225,0.03,0.356,0.778,0.53,0.607,0.492,0.636,0.353,0.393,0.324,0.364,0.536,79.375,1.933,6.77,73.6395,23,5.045,1
2021,Wisconsin,B10,9,1,0,1,0,0,0,0,0,112.522,89.8672,22.6545,0.918,0.494,0.479,0.767,0.269,0.285,0.135,0.178,0.043,0.237,0.749,0.463,0.592,0.471,0.658,0.360,0.408,0.33,0.342,0.543,81.638,2.316,55.41,64.9341,17,37.996,2.1
2019,Abilene Christian,Slnd,15,0,0,0,0,0,0,0,0,103.625,101.539,2.08626,0.534,0.524,0.496,0.723,0.345,0.384,0.174,0.234,0.06,0.277,0.722,0.498,0.658,0.492,0.666,0.383,0.342,0.335,0.334,0.576,79.024,2.044,1.775,66.0042,23,7.994,-2.5
2019,Arizona St.,P12,11,0,0,0,0,0,0,0,0,109.774,98.5646,11.2091,0.773,0.508,0.486,0.671,0.436,0.386,0.185,0.189,0.004,0.325,0.736,0.506,0.643,0.472,0.565,0.341,0.357,0.336,0.435,0.511,80.314,1.328,71.073,70.4917,22,21.239,0.2
2019,Auburn,SEC,5,4,1,1,1,1,1,0,0,119.571,96.2397,23.3317,0.926,0.542,0.518,0.716,0.31,0.366,0.175,0.253,0.078,0.327,0.671,0.513,0.504,0.504,0.559,0.381,0.496,0.356,0.441,0.53,79.991,2.174,57.754,67.5363,25,32.322,6.1
2019,Baylor,B12,9,1,0,1,0,0,0,0,0,113.517,98.2238,15.2935,0.821,0.509,0.486,0.674,0.326,0.365,0.199,0.185,-0.014,0.381,0.712,0.509,0.596,0.471,0.622,0.340,0.404,0.341,0.378,0.543,79.891,1.457,57.749,65.2511,19,32.475,0.9
2019,Belmont,OVC,11,0,0,0,0,0,0,0,0,114.834,101.76,13.0739,0.785,0.578,0.489,0.736,0.281,0.277,0.154,0.163,0.009,0.256,0.757,0.595,0.562,0.472,0.653,0.371,0.438,0.347,0.347,0.619,81.377,1.44,6.407,71.1231,25,14.18,1.4
2019,Bradley,MVC,15,0,0,0,0,0,0,0,0,100.892,101.25,-0.35828,0.469,0.497,0.476,0.692,0.363,0.353,0.189,0.186,-0.003,0.271,0.733,0.467,0.648,0.464,0.604,0.368,0.352,0.33,0.396,0.522,80.105,1.997,3.589,65.0632,19,11.714,-7.6
2019,Buffalo,MAC,6,1,0,1,0,0,0,0,0,114.89,94.5531,20.337,0.88,0.534,0.472,0.688,0.322,0.315,0.156,0.204,0.048,0.316,0.733,0.558,0.561,0.488,0.639,0.336,0.439,0.297,0.361,0.55,79.782,2.316,7.39,73.7602,30,17.002,5.7
2019,Cincinnati,Amer,7,0,0,0,0,0,0,0,0,111.566,94.515,17.0509,0.885,0.49,0.481,0.704,0.381,0.305,0.161,0.209,0.048,0.376,0.706,0.473,0.669,0.447,0.572,0.350,0.331,0.351,0.428,0.541,80.351,1.891,51.633,63.1993,28,24.662,5.9
2019,Colgate,Pat,15,0,0,0,0,0,0,0,0,110.038,105.751,4.2867,0.577,0.559,0.506,0.743,0.289,0.286,0.193,0.18,-0.013,0.303,0.731,0.539,0.59,0.504,0.591,0.391,0.41,0.339,0.409,0.579,80.993,1.573,10.836,66.3489,23,11.298,-4.1
2019,Duke,ACC,1,3,1,1,1,1,0,0,0,120.084,88.0911,31.9925,0.97,0.534,0.446,0.69,0.346,0.24,0.177,0.198,0.021,0.361,0.703,0.583,0.624,0.449,0.653,0.302,0.376,0.293,0.347,0.522,80.832,0.687,88.931,72.2115,29,37.373,11.2
2019,Fairleigh Dickinson,NEC,16,0,0,0,0,0,0,0,0,106.184,110.432,-4.2487,0.357,0.545,0.515,0.743,0.355,0.302,0.194,0.204,0.01,0.294,0.669,0.512,0.65,0.516,0.615,0.404,0.35,0.343,0.385,0.532,79.678,1.741,0.2,66.7742,18,7.488,-9.2
2019,Florida,SEC,10,1,0,1,0,0,0,0,0,110.219,91.895,18.3239,0.892,0.499,0.484,0.718,0.304,0.336,0.18,0.226,0.046,0.311,0.683,0.498,0.566,0.486,0.62,0.335,0.434,0.32,0.38,0.511,79.585,1.39,79.849,62.6903,19,34.588,0.6
2019,Florida St.,ACC,4,2,0,1,1,0,0,0,0,112.987,90.4293,22.5574,0.898,0.507,0.473,0.741,0.363,0.361,0.192,0.203,0.011,0.331,0.731,0.51,0.617,0.462,0.612,0.336,0.383,0.326,0.388,0.498,81.864,1.929,59.895,68.2507,27,32.314,7.7
2019,Gardner Webb,BSth,16,0,0,0,0,0,0,0,0,107.475,108.218,-0.74352,0.454,0.548,0.502,0.716,0.392,0.277,0.168,0.181,0.013,0.226,0.69,0.538,0.627,0.499,0.55,0.377,0.373,0.338,0.45,0.518,77.391,1.73,0.2,67.0883,20,13.189,-4.9
2019,Georgia St.,SB,14,0,0,0,0,0,0,0,0,107.886,102.289,5.59737,0.667,0.544,0.501,0.656,0.357,0.313,0.166,0.211,0.045,0.233,0.664,0.518,0.563,0.505,0.543,0.384,0.437,0.33,0.457,0.46,78.025,2.184,41.152,69.8602,23,15.85,-1.1
2019,Gonzaga,WCC,1,3,0,1,1,1,0,0,0,125.125,92.336,32.7887,0.971,0.596,0.442,0.767,0.36,0.251,0.145,0.189,0.044,0.306,0.729,0.623,0.647,0.431,0.654,0.365,0.353,0.309,0.346,0.559,80.475,1.839,55.473,69.7687,30,21.704,7.1
2019,Houston,Amer,3,2,0,1,1,0,0,0,0,114.118,91.6934,22.4249,0.932,0.521,0.424,0.702,0.319,0.376,0.168,0.182,0.014,0.347,0.738,0.508,0.571,0.431,0.589,0.359,0.429,0.276,0.411,0.558,78.923,1.802,36.791,66.1482,31,21.749,7.9
2019,Iona,MAAC,16,0,0,0,0,0,0,0,0,106.514,109.593,-3.07828,0.372,0.53,0.523,0.741,0.371,0.288,0.173,0.186,0.013,0.257,0.699,0.533,0.564,0.502,0.571,0.351,0.436,0.368,0.429,0.504,80.321,2.012,7.379,70.5217,17,9.366,-10.2
2019,Iowa,B10,10,1,0,1,0,0,0,0,0,117.163,101.207,15.9555,0.844,0.526,0.516,0.74,0.423,0.288,0.172,0.185,0.013,0.299,0.71,0.515,0.61,0.534,0.586,0.361,0.39,0.326,0.414,0.601,81.123,1.504,55.647,69.3715,22,31.994,3.2
2019,Iowa St.,B12,6,0,1,0,0,0,0,0,0,118.992,97.1452,21.8472,0.915,0.549,0.485,0.732,0.303,0.236,0.162,0.188,0.026,0.285,0.7,0.55,0.604,0.471,0.607,0.365,0.396,0.338,0.393,0.545,79.614,1.485,56.016,67.6056,23,33.257,4.3
2019,Kansas,B12,4,1,0,1,0,0,0,0,0,112.746,92.0406,20.7051,0.908,0.523,0.478,0.697,0.329,0.277,0.187,0.185,-0.002,0.297,0.717,0.522,0.65,0.459,0.586,0.350,0.35,0.336,0.414,0.488,80.449,1.073,89.423,69.9355,25,38.465,8.3
2019,Kansas St.,B12,4,0,0,0,0,0,0,0,0,107.96,87.7377,20.2225,0.906,0.495,0.481,0.664,0.307,0.305,0.174,0.229,0.055,0.281,0.744,0.49,0.618,0.491,0.572,0.336,0.382,0.312,0.428,0.579,79.942,2.149,48.118,63.0414,25,32.441,6.6
2019,Kentucky,SEC,2,3,0,1,1,1,0,0,0,118.223,90.8094,27.4133,0.942,0.533,0.47,0.74,0.425,0.271,0.185,0.184,-0.001,0.366,0.742,0.527,0.702,0.436,0.617,0.364,0.298,0.35,0.383,0.521,80.796,0.592,95.376,65.8287,27,33.711,8.8
2019,Liberty,BSth,12,1,0,1,0,0,0,0,0,110.565,99.7435,10.8215,0.73,0.561,0.487,0.779,0.26,0.324,0.172,0.208,0.036,0.257,0.735,0.569,0.58,0.484,0.629,0.366,0.42,0.329,0.371,0.535,78.078,1.845,0.345,61.7759,25,11.295,-0.4
2019,Louisville,ACC,7,0,0,0,0,0,0,0,0,113.376,92.4055,20.9708,0.906,0.509,0.464,0.775,0.351,0.316,0.178,0.163,-0.015,0.292,0.742,0.506,0.563,0.457,0.631,0.342,0.437,0.317,0.369,0.534,80.459,1.928,53.581,67.1312,20,35.477,2.3
2019,LSU,SEC,3,2,0,1,1,0,0,0,0,118.485,97.5196,20.9656,0.907,0.517,0.502,0.754,0.377,0.342,0.182,0.207,0.025,0.373,0.696,0.534,0.657,0.497,0.609,0.323,0.343,0.341,0.391,0.461,80.572,1.102,66.287,69.8753,26,30.387,7.3
2019,Marquette,BE,5,0,0,0,0,0,0,0,0,114.15,95.7294,18.4207,0.862,0.541,0.459,0.759,0.359,0.357,0.195,0.166,-0.029,0.291,0.738,0.505,0.583,0.448,0.643,0.393,0.417,0.319,0.357,0.518,80.718,1.536,71.641,68.5839,24,24.34,2.8
2019,Maryland,B10,6,1,0,1,0,0,0,0,0,113.82,93.8429,19.9776,0.89,0.519,0.46,0.748,0.329,0.266,0.198,0.143,-0.055,0.339,0.753,0.513,0.63,0.447,0.606,0.353,0.37,0.32,0.394,0.524,81.101,0.692,78.823,65.6376,22,33.402,4.2
2019,Michigan,B10,2,2,0,1,1,0,0,0,0,115.516,86.081,29.4352,0.966,0.521,0.441,0.698,0.27,0.249,0.135,0.183,0.048,0.245,0.745,0.518,0.598,0.445,0.709,0.350,0.402,0.289,0.291,0.542,81.075,1.42,80.432,64.4257,28,32.909,9.2
2019,Michigan St.,B10,2,4,1,1,1,1,1,0,0,121.729,90.3679,31.3607,0.956,0.558,0.437,0.75,0.35,0.277,0.187,0.149,-0.038,0.341,0.732,0.548,0.622,0.413,0.63,0.384,0.378,0.318,0.37,0.682,79.804,1.768,70.057,67.4035,28,37.031,10.6
2019,Minnesota,B10,10,1,0,1,0,0,0,0,0,110.671,96.2136,14.4575,0.809,0.483,0.491,0.679,0.42,0.283,0.176,0.166,-0.01,0.319,0.719,0.484,0.712,0.483,0.663,0.321,0.288,0.339,0.337,0.602,80.998,1.7,71.523,67.4509,21,34.824,2.7
2019,Mississippi,SEC,8,0,0,0,0,0,0,0,0,112.779,97.6963,15.0831,0.86,0.53,0.506,0.783,0.317,0.332,0.182,0.21,0.028,0.304,0.705,0.526,0.605,0.478,0.651,0.358,0.395,0.372,0.349,0.542,80.394,1.67,48.937,68.3346,20,28.95,1
2019,Mississippi St.,SEC,5,0,0,0,0,0,0,0,0,117.395,96.7173,20.6776,0.895,0.546,0.501,0.715,0.323,0.317,0.193,0.197,0.004,0.349,0.702,0.533,0.61,0.485,0.638,0.378,0.39,0.353,0.362,0.514,81.887,1.657,82.586,67.4194,23,32.171,4.6
2019,Montana,BSky,15,0,0,0,0,0,0,0,0,107.36,103.814,3.54691,0.595,0.567,0.5,0.696,0.32,0.37,0.174,0.193,0.019,0.277,0.75,0.562,0.617,0.49,0.638,0.383,0.383,0.346,0.362,0.521,78.903,2.401,19.258,66.5497,24,9.661,-3
2019,Murray St.,OVC,12,1,0,1,0,0,0,0,0,112.038,98.706,13.3317,0.79,0.552,0.464,0.741,0.332,0.284,0.172,0.195,0.023,0.324,0.7,0.572,0.631,0.484,0.646,0.344,0.369,0.285,0.354,0.584,79.736,1.497,8.231,69.0116,25,12.081,1.3
2019,Nevada,MWC,7,0,0,0,0,0,0,0,0,114,95.0771,18.9229,0.873,0.541,0.476,0.708,0.407,0.276,0.144,0.192,0.048,0.265,0.753,0.551,0.572,0.46,0.6,0.351,0.428,0.334,0.4,0.54,80.687,2.696,35.414,69.2146,29,15.433,4.1
2019,New Mexico St.,WAC,12,0,0,0,0,0,0,0,0,112.605,99.0173,13.588,0.802,0.54,0.487,0.673,0.341,0.324,0.177,0.193,0.016,0.37,0.773,0.564,0.538,0.479,0.611,0.342,0.462,0.333,0.389,0.527,79.174,2,13.806,65.5861,28,10.958,1.6
2019,North Carolina,ACC,1,2,0,1,1,0,0,0,0,119.872,90.701,29.171,0.956,0.529,0.483,0.742,0.309,0.289,0.171,0.185,0.014,0.346,0.768,0.519,0.641,0.475,0.575,0.365,0.359,0.329,0.425,0.613,80.814,1.759,76.654,74.2921,27,36.978,10
2019,North Carolina Central,MEAC,16,0,0,0,0,0,0,0,0,96.6416,108.528,-11.8864,0.239,0.498,0.497,0.704,0.334,0.309,0.23,0.177,-0.053,0.346,0.73,0.517,0.634,0.509,0.66,0.311,0.366,0.316,0.34,0.595,78.992,2.331,4.547,65.2069,15,9.393,-10.8
2019,North Dakota St.,Sum,16,0,0,0,0,0,0,0,0,106.552,109.751,-3.19855,0.423,0.538,0.536,0.765,0.321,0.262,0.158,0.146,-0.012,0.207,0.746,0.524,0.518,0.529,0.643,0.368,0.482,0.366,0.357,0.461,79.525,1.355,0.2,64.7859,16,14.601,-8.4
2019,Northeastern,CAA,13,0,0,0,0,0,0,0,0,111.465,102.718,8.74685,0.685,0.572,0.518,0.751,0.343,0.28,0.167,0.167,0,0.227,0.757,0.564,0.537,0.525,0.641,0.388,0.463,0.336,0.359,0.547,80.154,2.104,5.836,66.0293,23,14.55,-2.6
2019,Northern Kentucky,Horz,14,0,0,0,0,0,0,0,0,109.235,102.676,6.55918,0.678,0.55,0.489,0.67,0.355,0.352,0.176,0.185,0.009,0.307,0.735,0.553,0.585,0.495,0.608,0.364,0.415,0.319,0.392,0.621,78.942,1.616,4.597,67.9179,24,11.952,-2
2019,Ohio St.,B10,11,1,0,1,0,0,0,0,0,109.268,94.1896,15.0781,0.834,0.505,0.482,0.734,0.34,0.318,0.187,0.184,-0.003,0.277,0.739,0.499,0.603,0.474,0.626,0.343,0.397,0.33,0.374,0.59,79.478,1.46,56.419,65.6907,19,33.733,0.9
2019,Oklahoma,B12,9,1,0,1,0,0,0,0,0,109.401,93.8663,15.5345,0.863,0.502,0.471,0.691,0.314,0.241,0.174,0.175,0.001,0.262,0.721,0.496,0.668,0.45,0.59,0.342,0.332,0.333,0.41,0.489,80.585,2.126,58.325,68.6808,19,35.499,2.5
2019,Old Dominion,CUSA,14,0,0,0,0,0,0,0,0,101.929,96.3508,5.57853,0.64,0.477,0.456,0.66,0.295,0.324,0.179,0.186,0.007,0.323,0.752,0.446,0.627,0.434,0.599,0.353,0.373,0.325,0.401,0.54,80.395,1.764,33.997,64.2892,26,11.544,-1.6
2019,Oregon,P12,12,2,1,1,1,0,0,0,0,107.7,92.5481,15.1521,0.826,0.517,0.468,0.719,0.303,0.353,0.178,0.21,0.032,0.297,0.719,0.519,0.607,0.49,0.548,0.343,0.393,0.294,0.452,0.526,81.533,1.237,80.047,64.0656,23,21.269,-1
2019,Prairie View A&M,SWAC,16,0,0,0,0,0,0,0,0,101.53,105.838,-4.30871,0.388,0.488,0.509,0.681,0.442,0.466,0.174,0.247,0.073,0.298,0.66,0.496,0.665,0.535,0.641,0.315,0.335,0.308,0.359,0.482,77.955,2.382,1.736,70.961,21,9.729,-6.9
2019,Purdue,B10,3,3,0,1,1,1,0,0,0,121.093,95.0422,26.0512,0.938,0.527,0.495,0.732,0.294,0.327,0.159,0.195,0.036,0.35,0.734,0.512,0.555,0.479,0.57,0.364,0.445,0.344,0.43,0.539,81.609,1.565,56.197,65.6263,23,35.323,6.1
2019,Saint Louis,A10,13,0,0,0,0,0,0,0,0,102.575,96.3024,6.27254,0.661,0.468,0.469,0.598,0.397,0.329,0.19,0.194,0.004,0.361,0.747,0.471,0.674,0.469,0.62,0.308,0.326,0.313,0.38,0.543,79.243,1.835,66.081,66.0798,23,17.33,-3
2019,Saint Mary's,WCC,11,0,0,0,0,0,0,0,0,114.634,96.9231,17.7106,0.863,0.54,0.486,0.745,0.297,0.294,0.163,0.164,0.001,0.313,0.768,0.525,0.65,0.491,0.686,0.378,0.35,0.318,0.314,0.379,81.115,1.414,27.239,62.6466,22,22.544,-0.6
2019,Seton Hall,BE,10,0,0,0,0,0,0,0,0,109.303,96.3961,12.9072,0.771,0.499,0.493,0.708,0.348,0.326,0.175,0.2,0.025,0.293,0.706,0.508,0.636,0.487,0.602,0.324,0.364,0.336,0.398,0.518,81.501,1.521,54.346,68.9235,20,26.683,-0.3
2019,St. John's,BE,11,0,0,0,0,0,0,0,0,109.671,100.92,8.75182,0.736,0.523,0.508,0.725,0.294,0.39,0.141,0.21,0.069,0.214,0.703,0.512,0.617,0.505,0.574,0.362,0.383,0.341,0.426,0.501,78.569,1.716,75.394,70.4832,21,22.897,-1.1
2019,Syracuse,ACC,8,0,0,0,0,0,0,0,0,110.213,93.9133,16.3,0.86,0.495,0.475,0.681,0.368,0.348,0.184,0.232,0.048,0.301,0.667,0.495,0.572,0.465,0.524,0.330,0.428,0.323,0.476,0.503,82.21,1.632,73.806,66.0629,20,30.432,0.5
2019,Temple,Amer,11,0,0,0,0,0,0,0,0,108.851,99.4587,9.3923,0.784,0.501,0.503,0.731,0.33,0.337,0.157,0.208,0.051,0.266,0.704,0.504,0.623,0.511,0.618,0.331,0.377,0.327,0.382,0.548,80.953,1.846,53.453,68.7589,23,23.835,2
2019,Tennessee,SEC,2,2,0,1,1,0,0,0,0,122.479,95.4987,26.98,0.951,0.553,0.474,0.767,0.334,0.344,0.159,0.182,0.023,0.316,0.697,0.557,0.682,0.446,0.602,0.362,0.318,0.344,0.398,0.609,80.279,2.179,55.685,67.703,28,34.04,9.8
2019,Texas Tech,B12,3,5,0,1,1,1,1,1,0,112.694,85.9468,26.7476,0.953,0.537,0.428,0.728,0.335,0.376,0.182,0.23,0.048,0.286,0.714,0.529,0.645,0.413,0.603,0.368,0.355,0.301,0.397,0.513,79.206,1.87,47.191,66.5403,26,29.682,7
2019,UC Irvine,BW,13,1,0,1,0,0,0,0,0,106.606,97.144,9.46217,0.724,0.514,0.437,0.7,0.286,0.338,0.171,0.167,-0.004,0.336,0.736,0.503,0.68,0.407,0.673,0.360,0.32,0.333,0.327,0.488,80.913,2.127,18.762,65.0838,29,10.843,0.9
2019,UCF,Amer,9,1,0,1,0,0,0,0,0,110.31,95.7335,14.5761,0.874,0.527,0.455,0.645,0.464,0.296,0.175,0.183,0.008,0.296,0.705,0.525,0.639,0.446,0.617,0.354,0.361,0.313,0.383,0.537,83.748,2.283,28.974,64.7843,23,22.705,2.2
2019,Utah St.,MWC,8,0,0,0,0,0,0,0,0,112.966,96.3467,16.6198,0.846,0.543,0.462,0.748,0.367,0.341,0.179,0.172,-0.007,0.317,0.778,0.547,0.62,0.421,0.599,0.357,0.38,0.348,0.401,0.618,80.436,1.314,9.835,67.7963,27,16.722,2.2
2019,VCU,A10,8,0,0,0,0,0,0,0,0,104.312,88.6222,15.6895,0.888,0.506,0.43,0.698,0.36,0.372,0.201,0.235,0.034,0.31,0.694,0.537,0.589,0.438,0.666,0.307,0.411,0.276,0.334,0.554,79.432,1.496,39.794,68.1835,25,17.529,1.4
